,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
0,3.801893009561081,21.726915287741182,0.38795309309422127,717.87,1665.685,2792.0,10.0,12.8325,15.53,5.985768,8.5705045,10.36001,2.6252083068052765,0.5985388939901648,147.5,13.0,23.0,47.0,65.0,78.5,88.0,388.36,736.28,1234.93,11.0,14.0,16.0,3.0,3.5,5.0,105.0,119.0,145.0,1.61,2.175,2.58,1.0,1.75,2.0,0.0,2.25,4.0,0.0,2.5,10.0,0.0,0.0,0.0,16.33,21.095937499999998,25.786875,2.0,2.25,3.0,26.9815386,49.74493465,107.8682,1.0,1.2125,1.6,4.1374551425
1,5.137259665559302,31.519373704458367,0.3833086647321332,1261.0,1937.25,2792.0,10.0,15.2975,20.46,5.985768,7.8952995,9.0096,2.9489444724869567,0.5724361474173962,188.5,13.0,41.0,52.0,65.0,79.5,90.0,722.66,903.4300000000001,1234.93,11.0,14.0,16.0,3.0,4.5,5.0,121.0,135.5,145.0,1.61,1.935,2.1,1.0,1.75,2.0,0.0,2.25,4.0,0.0,7.5,10.0,0.0,0.0,0.0,16.33,25.58416666665,34.7633333333,2.0,2.25,3.0,26.9815386,97.51243464999999,127.6,1.25,1.4125,1.6,3.3193933587499997
2,5.768634841527522,29.792220934586343,0.6095455110433222,958.0,1865.8333333333333,3743.0,10.27,20.013333333333332,38.16,5.211664,7.936994000000001,9.75239,3.281433309727267,0.8003656900221231,115.0,34.0,43.666666666666664,57.0,9.0,59.0,89.0,494.0,818.3216666666667,1234.93,2.0,10.666666666666666,16.0,4.0,4.833333333333333,6.0,120.0,154.5,215.0,0.89,1.9283333333333335,2.55,1.0,1.8333333333333333,2.0,0.0,2.0,4.0,0.0,6.833333333333333,10.0,0.0,0.0,0.0,16.33,32.42958333333333,63.59,1.0,2.1666666666666665,3.0,78.96,103.49677833333334,138.90547,1.15,1.5250000000000001,2.15,4.6478201058333335
3,5.691307052698065,27.76562955381245,0.6142363631890363,958.0,1843.5,3609.0,10.27,19.595,38.16,5.211664,8.043727333333335,9.75239,3.217985130257401,0.8230639169405662,115.0,34.0,40.666666666666664,56.0,9.0,58.833333333333336,89.0,494.0,919.3216666666667,1799.0,2.0,10.666666666666666,16.0,4.0,4.666666666666667,6.0,120.0,151.66666666666666,215.0,0.89,1.9483333333333333,2.55,1.0,1.8333333333333333,2.0,0.0,2.0,4.0,0.0,6.833333333333333,10.0,0.0,0.0,0.0,16.33,31.674166666666668,63.59,1.0,2.1666666666666665,3.0,78.96,95.16350833333333,137.327,1.15,1.5,2.15,4.590398651666667
4,5.987250760883144,33.13825348659036,0.5919553466008816,1261.0,1995.0,3609.0,10.27,21.615,38.16,5.211664,7.672332333333334,9.0096,3.420556268706913,0.8258293892842187,184.0,39.0,49.666666666666664,56.0,9.0,59.333333333333336,90.0,722.66,1033.6516666666666,1799.0,2.0,10.666666666666666,16.0,5.0,5.166666666666667,6.0,138.0,160.66666666666666,215.0,0.89,1.7233333333333336,2.1,1.0,1.8333333333333333,2.0,0.0,2.0,4.0,0.0,6.833333333333333,10.0,0.0,0.0,0.0,16.33,36.09583333331667,63.59,1.0,2.1666666666666665,3.0,88.90585,119.48350833333332,137.327,1.4,1.625,2.15,4.161687856666667
5,,,,717.87,1492.185,2435.0,10.27,20.55875,38.16,5.211664,8.15324475,10.36001,,,137.75,16.0,34.0,56.0,9.0,63.75,88.0,388.36,652.2650000000001,1234.93,2.0,11.5,16.0,3.0,4.25,6.0,105.0,142.125,215.0,0.89,1.97625,2.58,1.0,1.875,2.0,0.0,2.125,4.0,0.0,2.5,10.0,0.0,0.0,0.0,16.33,33.864687499999995,63.59,1.0,1.875,3.0,32.065,78.200025,137.327,1.0,1.43125,2.15,
6,4.546701253147711,24.226453728061962,0.38342528718662006,717.87,1232.935,2477.0,10.27,13.77375,15.53,5.999301,9.125401375,10.36001,2.696298133500499,0.602197021707405,119.625,16.0,29.75,48.0,65.0,78.875,88.0,302.91,534.9649999999999,1234.93,11.0,14.0,16.0,3.0,3.875,5.0,105.0,121.875,145.0,1.69,2.1799999999999997,2.58,1.0,1.875,2.0,0.0,2.125,4.0,0.0,5.0,10.0,0.0,0.0,0.0,16.33,22.165625,25.786875,2.0,2.375,3.0,32.065,66.33415,112.411,1.0,1.25,1.6,3.283505066875
7,5.029493241696318,18.48850709064035,0.5007016687282618,717.87,1703.685,2944.0,7.23,12.14,15.53,6.76651,8.76569,10.36001,2.6932407204560342,0.8331906741811186,148.5,16.0,25.75,47.0,49.0,72.5,88.0,388.36,1047.9125000000001,2180.0,6.0,12.25,16.0,3.0,3.75,5.0,105.0,123.5,145.0,1.66,2.1875,2.58,1.0,1.5,2.0,0.0,2.0,4.0,0.0,3.75,10.0,0.0,0.0,0.0,11.19,19.7734375,25.786875,2.0,2.5,3.0,32.065,55.998575,107.8682,1.0,1.25,1.6,3.9873754024999997
8,6.112507722749183,21.582518535649275,0.47946880640664175,958.0,1823.75,2944.0,7.23,12.585,16.42,6.76651,8.46188,9.75239,2.826964469443821,0.8403431317575605,120.5,24.0,34.75,47.0,49.0,73.0,89.0,494.0,1100.7325,2180.0,6.0,12.25,16.0,4.0,4.25,5.0,120.0,131.0,145.0,1.66,2.1725,2.55,1.0,1.5,2.0,0.0,2.0,4.0,5.0,8.75,10.0,0.0,0.0,0.0,11.19,19.84,25.92,2.0,2.5,3.0,51.9961,79.44607500000001,107.8682,1.15,1.325,1.6,3.5977337549999997
9,5.922079690854884,19.01838422079385,0.5547626832407389,717.87,2117.6233333333334,3200.0,7.11,10.969999999999999,15.53,7.57623,8.554206666666667,10.36001,2.7129026930543567,0.8506726848450372,173.33333333333334,16.0,30.666666666666668,47.0,64.0,72.33333333333333,88.0,388.36,993.6866666666666,1357.77,11.0,12.666666666666666,16.0,3.0,4.0,5.0,105.0,127.33333333333333,145.0,1.9,2.1366666666666667,2.58,1.0,1.3333333333333333,2.0,0.0,1.3333333333333333,4.0,0.0,6.666666666666667,10.0,0.0,0.0,0.0,11.07,17.728958333333335,25.786875,2.0,2.6666666666666665,3.0,32.065,67.82639999999999,107.8682,1.0,1.3166666666666667,1.6,3.35241403
10,5.64223563208918,16.7638574197169,0.5522133791050972,717.87,1751.185,3134.0,7.09,12.105,15.53,7.57623,9.0496625,10.36001,2.6152982620425282,0.8504486888714932,148.5,16.0,26.25,47.0,55.0,74.0,88.0,388.36,955.6625000000001,1811.0,8.0,12.75,16.0,3.0,3.75,5.0,105.0,121.75,145.0,1.83,2.23,2.58,1.0,1.75,2.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,0.0,0.0,10.73,19.658437499999998,25.786875,2.0,2.5,3.0,32.065,56.9608,107.8682,1.0,1.25,1.6,3.9602045075
11,5.634391955067867,29.459742151750362,0.4044684870258622,1261.0,2028.0,3134.0,7.09,14.76125,20.46,5.999301,8.177341375000001,9.0096,2.879007780084711,0.5861202627826206,169.375,26.0,42.25,52.0,55.0,76.125,90.0,302.91,1006.31,1811.0,8.0,13.0,16.0,4.0,4.625,5.0,122.0,135.375,145.0,1.81,1.975,2.1,1.0,1.875,2.0,0.0,2.125,4.0,6.0,9.0,10.0,0.0,0.0,0.0,10.73,24.46260416665,34.7633333333,2.0,2.375,3.0,55.845,99.96015,127.6,1.3,1.4125,1.6,3.1679558649999997
12,4.6790159347721385,18.67631040776016,0.4703974784649273,717.87,1809.4350000000002,3134.0,7.09,11.839999999999998,15.53,7.57623,9.076843333333334,10.36001,2.522726701659105,0.6202120641819768,148.83333333333334,16.0,24.5,47.0,55.0,73.16666666666667,88.0,388.36,1003.6683333333334,1811.0,8.0,12.5,16.0,3.0,3.6666666666666665,5.0,105.0,120.66666666666667,145.0,1.83,2.2216666666666667,2.58,1.0,1.8333333333333333,2.0,0.0,2.0,4.0,0.0,3.6666666666666665,10.0,0.0,0.0,0.0,10.73,19.191770833333333,25.786875,2.0,2.5,3.0,32.065,52.62553333333333,107.8682,1.0,1.2333333333333334,1.6,4.231560922500001
13,4.517958693407411,22.210666534597536,0.3910017413725828,717.87,1586.935,2477.0,10.27,13.282499999999999,15.53,5.999301,8.57388775,10.36001,2.6399298199754324,0.5774077175285528,107.25,16.0,27.5,47.0,65.0,78.75,88.0,302.91,578.6400000000001,1234.93,11.0,14.0,16.0,3.0,3.75,5.0,105.0,119.25,145.0,1.81,2.225,2.58,1.0,1.75,2.0,0.0,2.25,4.0,0.0,5.0,10.0,0.0,0.0,0.0,16.33,21.690312499999997,25.786875,2.0,2.25,3.0,32.065,60.4303,107.8682,1.0,1.225,1.6,3.6812645175
14,5.384515539861855,25.86720433609054,0.3779042842830012,958.0,1707.0,2477.0,10.27,13.727500000000001,16.42,5.999301,8.27007775,9.75239,2.7701438125919666,0.5711559674290512,79.25,31.0,36.5,47.0,65.0,79.25,89.0,302.91,631.46,1234.93,11.0,14.0,16.0,4.0,4.25,5.0,120.0,126.75,145.0,1.81,2.21,2.55,1.0,1.75,2.0,0.0,2.25,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,21.756875,25.92,2.0,2.25,3.0,69.723,83.87780000000001,107.8682,1.15,1.3,1.6,3.3507743925000004
15,5.66102974020149,31.737454503070435,0.38872160807520256,1261.0,1858.5,2477.0,10.27,15.7475,20.46,5.999301,7.898682750000001,9.0096,2.9529264446083485,0.5731028592422895,148.25,31.0,45.5,52.0,65.0,79.75,90.0,302.91,745.79,1234.93,11.0,14.0,16.0,4.0,4.75,5.0,122.0,135.75,145.0,1.81,1.985,2.1,1.0,1.75,2.0,0.0,2.25,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,26.17854166665,34.7633333333,2.0,2.25,3.0,69.723,108.1978,127.6,1.3,1.425,1.6,3.04063059875
16,4.824773562402956,23.566409818448616,0.522771306805951,717.87,1815.1741666666667,3743.0,10.27,16.64833333333333,22.39,5.5769,8.727202499999999,10.36001,3.027085233225536,0.7688250108012781,126.83333333333333,16.0,30.166666666666668,57.0,13.0,66.58333333333333,88.0,388.36,728.6541666666667,1234.93,3.0,12.166666666666666,16.0,3.0,4.0,6.0,105.0,135.08333333333334,207.0,1.1,2.108333333333334,2.58,1.0,1.9166666666666667,2.0,0.0,2.5,4.0,0.0,1.9166666666666667,10.0,0.0,0.0,0.0,16.33,27.544635416666665,36.8975,2.0,2.3333333333333335,3.0,32.065,68.47330083333333,138.90547,1.0,1.3083333333333333,1.95,5.289087518750001
17,6.227956555955067,33.53389784738494,0.6043612595668891,961.0,2009.1666666666667,4876.0,10.27,23.474999999999998,55.76,4.177128,7.601204666666668,9.0096,3.3887981364158044,0.791868577024468,184.0,37.0,52.0,72.0,4.0,64.0,90.0,312.46,1036.8950000000002,2506.0,1.0,10.666666666666666,16.0,5.0,5.166666666666667,6.0,138.0,159.0,220.0,0.82,1.7250000000000003,2.1,1.0,1.6666666666666667,2.0,0.0,2.0,4.0,0.0,7.0,10.0,0.0,2.3333333333333335,14.0,16.33,38.92374999998333,90.7225,1.0,2.1666666666666665,3.0,85.4678,125.771,178.49,1.4,1.6166666666666665,2.35,3.9016449566666664
18,4.703134751482733,25.316598938803942,0.40618998933916506,717.87,1553.935,2435.0,10.27,14.2725,15.76,5.78636,8.5206525,10.36001,2.7363227144173776,0.5742323750762762,126.0,16.0,32.0,49.0,65.0,79.0,88.0,388.36,610.35,1234.93,11.0,14.0,16.0,3.0,4.0,5.0,105.0,124.25,145.0,1.78,2.2175000000000002,2.58,1.0,1.75,2.0,0.0,2.25,4.0,0.0,5.0,10.0,0.0,0.0,0.0,16.33,23.0409375,25.786875,2.0,2.25,3.0,32.065,71.70405,114.818,1.0,1.2875,1.6,3.5223929274999994
19,5.443594904057396,29.02546365174517,0.39187202101186297,958.0,1674.0,2435.0,10.27,14.717500000000001,16.42,5.78636,8.2168425,9.75239,2.8644766506381725,0.5751459270064749,98.0,34.0,41.0,49.0,65.0,79.5,89.0,429.75,663.1700000000001,1234.93,11.0,14.0,16.0,4.0,4.5,5.0,120.0,131.75,145.0,1.78,2.2024999999999997,2.55,1.0,1.75,2.0,0.0,2.25,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,23.1075,25.92,2.0,2.25,3.0,78.96,95.15154999999999,114.818,1.15,1.3625,1.6,3.2401857787499995
20,5.649440189569195,35.116253905749105,0.39685252729502785,1261.0,1825.5,2435.0,10.27,16.7375,20.46,5.78636,7.845447500000001,9.0096,3.0499599414494667,0.5752580832041126,167.0,47.0,50.0,52.0,65.0,80.0,90.0,429.75,777.5,1234.93,11.0,14.0,16.0,5.0,5.0,5.0,138.0,140.75,145.0,1.78,1.9775,2.1,1.0,1.75,2.0,0.0,2.25,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,27.52916666665,34.7633333333,2.0,2.25,3.0,107.8682,119.47155,127.6,1.4,1.4875,1.6,2.963214275
21,4.36118713358382,31.865256906700996,0.5004957610207955,958.0,1440.1666666666667,2435.0,10.27,20.6625,45.94,4.3406633,7.677581383333333,9.75239,3.1205009280364515,0.6194917688276389,98.66666666666667,19.0,36.333333333333336,49.0,3.0,69.16666666666667,89.0,336.53,513.4366666666666,1234.93,1.0,12.333333333333334,16.0,4.0,4.333333333333333,5.0,120.0,141.41666666666666,203.0,0.82,2.0175,2.55,1.0,1.75,2.0,0.0,2.25,4.0,0.0,8.333333333333334,10.0,0.0,0.0,0.0,16.33,32.57027777778333,73.1066666667,1.0,1.9166666666666667,3.0,39.0983,83.68990000000001,114.818,1.15,1.4625000000000001,2.2,3.305365135625
22,5.499755749837344,36.72236473095217,0.36393210094240247,1261.0,1732.0,2435.0,10.27,18.053571428571427,20.46,5.78636,7.7560592857142865,9.0096,3.2218404650248265,0.6142997250169537,152.57142857142858,47.0,50.57142857142857,52.0,65.0,82.85714285714286,90.0,429.75,654.64,1234.93,11.0,14.571428571428571,16.0,5.0,5.0,5.0,138.0,139.92857142857142,145.0,1.78,1.9735714285714288,2.1,1.0,1.9285714285714286,2.0,0.0,2.642857142857143,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,29.69547619045714,34.7633333333,2.0,2.0714285714285716,3.0,107.8682,121.62558571428572,127.6,1.4,1.4678571428571427,1.6,3.0013280478571427
23,4.626412453694586,27.030287736278797,0.8401704752681802,958.0,1475.0,2435.0,10.27,24.209999999999997,45.94,4.3406633,7.223094433333333,9.75239,3.265767979440627,0.9576412858739443,156.0,19.0,33.333333333333336,47.0,3.0,52.333333333333336,89.0,336.53,688.4866666666667,1234.93,1.0,9.333333333333334,16.0,4.0,4.333333333333333,5.0,120.0,156.0,203.0,0.82,1.7666666666666666,2.55,1.0,1.3333333333333333,2.0,0.0,1.3333333333333333,4.0,0.0,6.666666666666667,10.0,0.0,0.0,0.0,16.33,38.45222222223333,73.1066666667,1.0,2.0,3.0,39.0983,75.30883333333333,107.8682,1.15,1.6500000000000001,2.2,2.8568426749999998
24,2.9028548517255275,29.118889768362557,0.5833282678276623,717.87,1548.435,5017.0,10.27,21.8875,45.94,4.3406633,8.057055825,10.36001,3.150692219030966,0.7222623469500543,149.0,16.0,23.75,47.0,3.0,58.75,88.0,336.53,776.42875,2750.0,1.0,10.25,16.0,3.0,3.75,5.0,105.0,141.875,203.0,0.82,1.93625,2.58,1.0,1.5,2.0,0.0,2.0,4.0,0.0,1.75,10.0,0.0,0.0,0.0,16.33,35.483854166674995,73.1066666667,1.0,2.0,3.0,32.065,50.9038975,107.8682,1.0,1.43125,2.2,4.273980894375001
25,2.7652856010932334,27.41755501776404,0.6082914592162633,717.87,1381.31,3680.0,8.32,21.573749999999997,45.94,4.3406633,8.055473325000001,10.36001,3.0714798806664794,0.7191093972563705,149.0,16.0,21.5,47.0,3.0,58.625,88.0,336.53,705.55375,2183.0,1.0,10.25,16.0,3.0,3.625,5.0,105.0,140.5,203.0,0.82,1.94,2.58,1.0,1.625,2.0,0.0,2.0,4.0,0.0,1.625,10.0,0.0,0.0,0.0,13.01,34.83760416667499,73.1066666667,1.0,2.0,3.0,32.065,45.6582875,107.8682,1.0,1.41875,2.2,4.0291333925
26,3.7895894427577863,30.281079680335814,0.5867948826935574,958.0,1501.375,3680.0,8.32,22.018749999999997,45.94,4.3406633,7.751663325,9.75239,3.1979979341091505,0.7291145011513894,121.0,19.0,30.5,47.0,3.0,59.125,89.0,336.53,758.37375,2183.0,1.0,10.25,16.0,4.0,4.125,5.0,120.0,148.0,203.0,0.82,1.9249999999999998,2.55,1.0,1.625,2.0,0.0,2.0,4.0,0.0,6.625,10.0,0.0,0.0,0.0,13.01,34.904166666674996,73.1066666667,1.0,2.0,3.0,39.0983,69.10578749999999,107.8682,1.15,1.49375,2.2,3.6646092574999996
27,4.636835821241179,23.191939764888307,0.5218485554907557,717.87,1821.8408333333334,3743.0,10.27,16.5175,22.39,5.5769,8.748223333333334,10.36001,2.9983156156079835,0.7835112313121098,127.0,14.0,28.666666666666668,57.0,13.0,66.5,88.0,388.36,768.2875,1687.0,3.0,12.166666666666666,16.0,3.0,3.9166666666666665,6.0,105.0,134.33333333333334,207.0,1.1,2.0991666666666666,2.58,1.0,1.9166666666666667,2.0,0.0,2.5,4.0,0.0,1.0833333333333333,10.0,0.0,0.0,0.0,16.33,27.330885416666664,36.8975,2.0,2.3333333333333335,3.0,28.0855,64.76042583333334,138.90547,1.0,1.2958333333333332,1.95,5.448838953749999
28,4.9934203050112504,24.04718007925077,0.5282217896137904,717.87,1797.0075,3743.0,10.27,16.869999999999997,22.39,5.5769,8.680909999999999,10.36001,3.0720268487950384,0.7567296555391986,119.83333333333333,16.0,31.666666666666668,57.0,13.0,66.66666666666667,88.0,388.36,669.7941666666667,1234.93,3.0,12.166666666666666,16.0,3.0,4.083333333333333,6.0,105.0,136.66666666666666,207.0,1.1,2.104166666666667,2.58,1.0,1.9166666666666667,2.0,0.0,2.5,4.0,0.0,1.9166666666666667,10.0,0.0,0.0,0.0,16.33,28.40130208333333,36.8975,2.0,2.3333333333333335,3.0,32.065,72.31246750000001,138.90547,1.0,1.325,1.95,5.225901983333333
29,5.807152774765752,26.340267090733246,0.5077935596874318,958.0,1961.9166666666667,3743.0,10.27,17.036666666666665,22.39,5.5769,8.393778333333332,9.75239,3.1406776685986344,0.7699868932518992,94.33333333333333,14.0,39.166666666666664,57.0,13.0,67.08333333333333,89.0,494.0,829.9108333333334,1687.0,3.0,12.166666666666666,16.0,3.0,4.5,6.0,111.0,143.08333333333334,207.0,1.1,2.0816666666666666,2.55,1.0,1.9166666666666667,2.0,0.0,2.5,4.0,0.0,6.916666666666667,10.0,0.0,0.0,0.0,16.33,27.408541666666665,36.8975,2.0,2.3333333333333335,3.0,28.0855,92.11584249999999,138.90547,1.1,1.383333333333333,1.95,4.967078039583334
30,6.071675524819941,27.258112635889187,0.5126907503497673,958.0,1937.0833333333333,3743.0,10.27,17.389166666666664,22.39,5.5769,8.326464999999999,9.75239,3.2136448545330496,0.7626334292883309,87.16666666666667,34.0,42.166666666666664,57.0,13.0,67.25,89.0,494.0,731.4175,1234.93,3.0,12.166666666666666,16.0,4.0,4.666666666666667,6.0,120.0,145.41666666666666,207.0,1.1,2.0866666666666664,2.55,1.0,1.9166666666666667,2.0,0.0,2.5,4.0,1.0,7.75,10.0,0.0,0.0,0.0,16.33,28.478958333333328,36.8975,2.0,2.3333333333333335,3.0,78.96,99.66788416666667,138.90547,1.15,1.4124999999999999,1.95,4.803962722916666
31,,,,958.0,2863.5714285714284,4912.0,9.38,12.524285714285714,16.42,7.09243,8.301527142857143,9.75239,,,136.28571428571428,34.0,39.285714285714285,47.0,50.0,68.85714285714286,89.0,494.0,1629.2757142857142,2896.0,6.0,11.0,16.0,4.0,4.571428571428571,5.0,120.0,138.14285714285714,154.0,1.93,2.294285714285714,2.55,1.0,1.4285714285714286,2.0,0.0,1.7142857142857142,4.0,5.0,7.857142857142857,10.0,0.0,0.0,0.0,15.69,20.165714285714284,25.92,2.0,2.5714285714285716,3.0,78.96,90.3668857142857,107.8682,1.15,1.3428571428571427,1.6,
32,2.8003084364755266,23.81499333773233,0.6915946963178283,717.87,1223.1233333333332,2435.0,10.27,18.778333333333332,23.78,5.139076,7.285579666666667,10.36001,2.994490681244282,0.8001955024503811,175.33333333333334,11.0,18.666666666666668,47.0,2.0,41.166666666666664,88.0,370.87,520.71,1234.93,1.0,7.666666666666667,16.0,3.0,3.3333333333333335,5.0,105.0,142.16666666666666,166.0,0.93,1.6466666666666665,2.58,1.0,1.3333333333333333,2.0,0.0,1.3333333333333333,4.0,0.0,1.6666666666666667,10.0,0.0,0.0,0.0,16.33,25.938958333316666,29.2433333333,1.0,1.6666666666666667,3.0,22.98976928,40.161251306666664,107.8682,1.0,1.5,1.8,3.0779871599999997
33,3.2999813523528188,31.447905585629453,0.6177108002103193,717.87,1530.685,5017.0,10.27,24.3425,55.76,4.177128,8.016172000000001,10.36001,3.204185248552748,0.7128827982412294,149.0,16.0,28.25,47.0,4.0,59.0,88.0,312.46,770.4112500000001,2750.0,1.0,10.25,16.0,3.0,4.0,5.0,105.0,146.125,220.0,0.82,1.93625,2.58,1.0,1.5,2.0,0.0,2.0,4.0,0.0,1.75,10.0,0.0,0.0,0.0,16.33,39.887812499999995,90.7225,1.0,2.0,3.0,32.065,62.4962725,107.8682,1.0,1.46875,2.35,4.269547800625
34,4.141827493418777,34.456527219928596,0.5954351940996137,958.0,1650.75,5017.0,10.27,24.7875,55.76,4.177128,7.712362,9.75239,3.3239450973521714,0.7195567417226054,121.0,34.0,37.25,47.0,4.0,59.5,89.0,312.46,823.23125,2750.0,1.0,10.25,16.0,4.0,4.5,5.0,120.0,153.625,220.0,0.82,1.92125,2.55,1.0,1.5,2.0,0.0,2.0,4.0,0.0,6.75,10.0,0.0,0.0,0.0,16.33,39.954375,90.7225,1.0,2.0,3.0,78.96,85.9437725,107.8682,1.15,1.54375,2.35,3.9118748693749996
35,4.492912443169859,31.364460153252548,0.5154527613664142,958.0,1204.6666666666667,2435.0,10.27,21.951666666666668,55.76,4.177128,8.460486333333334,9.75239,3.2360806564160525,0.6865643906205228,85.0,34.0,36.666666666666664,47.0,4.0,70.83333333333333,89.0,312.46,587.2316666666667,1234.93,1.0,12.666666666666666,16.0,4.0,4.333333333333333,5.0,120.0,140.83333333333334,220.0,0.82,2.158333333333333,2.55,1.0,1.6666666666666667,2.0,0.0,2.6666666666666665,4.0,0.0,8.333333333333334,10.0,0.0,0.0,0.0,16.33,35.122083333333336,90.7225,1.0,2.0,3.0,78.96,84.86266666666667,107.8682,1.15,1.425,2.35,3.06339359625
36,3.189092121661404,29.810039360184767,0.6413176350926343,717.87,1363.56,3680.0,8.32,24.02875,55.76,4.177128,8.0145895,10.36001,3.125603899841115,0.7081015316546949,149.0,16.0,26.0,47.0,4.0,58.875,88.0,312.46,699.53625,2183.0,1.0,10.25,16.0,3.0,3.875,5.0,105.0,144.75,220.0,0.82,1.94,2.58,1.0,1.625,2.0,0.0,2.0,4.0,0.0,1.625,10.0,0.0,0.0,0.0,13.01,39.24156249999999,90.7225,1.0,2.0,3.0,32.065,57.250662500000004,107.8682,1.0,1.45625,2.35,4.0187523800000005
37,4.081238611206736,32.83377038189477,0.6154828324131352,958.0,1483.625,3680.0,8.32,24.47375,55.76,4.177128,7.710779499999999,9.75239,3.2536985742732636,0.7182371597517114,121.0,23.0,35.0,47.0,4.0,59.375,89.0,312.46,752.35625,2183.0,1.0,10.25,16.0,4.0,4.375,5.0,120.0,152.25,220.0,0.82,1.9249999999999998,2.55,1.0,1.625,2.0,0.0,2.0,4.0,0.0,6.625,10.0,0.0,0.0,0.0,13.01,39.308125,90.7225,1.0,2.0,3.0,50.9415,80.69816250000001,107.8682,1.15,1.53125,2.35,3.6552934775
38,4.403606217891068,33.99008610880858,0.5286193016961744,958.0,1440.4666666666667,2875.0,10.27,23.852,55.76,4.177128,8.010566266666666,9.75239,3.3463070589922563,0.7736777466204984,96.46666666666667,34.0,38.666666666666664,50.0,4.0,68.6,89.0,312.46,509.3033333333333,1234.93,1.0,12.266666666666667,16.0,4.0,4.466666666666667,5.0,120.0,145.46666666666667,220.0,0.82,2.0446666666666666,2.55,1.0,1.7333333333333334,2.0,0.0,2.533333333333333,4.0,0.0,8.0,10.0,0.0,0.0,0.0,16.33,39.714166666666664,90.7225,1.0,1.8666666666666667,3.0,78.96,90.13877333333333,118.71,1.15,1.4800000000000002,2.35,3.332441810666667
39,5.823988969687549,22.149884742982643,0.5311068489637061,958.0,1863.5,3103.0,10.27,14.5275,16.42,6.56149,8.410625,9.75239,2.909211107138185,0.8423181027510179,111.75,21.0,34.0,47.0,11.0,63.5,89.0,494.0,1009.2325000000001,1814.0,3.0,11.5,16.0,4.0,4.25,5.0,120.0,138.75,170.0,1.36,2.0975,2.55,1.0,1.75,2.0,0.0,2.0,4.0,1.0,7.75,10.0,0.0,0.0,0.0,16.33,22.60125,25.92,2.0,2.5,3.0,44.955912,77.686028,107.8682,1.15,1.375,1.6,4.4018652199999995
40,5.78148789493861,25.468501249963598,0.5332818883345749,958.0,1990.0,3609.0,10.27,15.747499999999999,19.88,6.2173,8.3245775,9.75239,3.0572832005989947,0.7531600836544409,111.75,34.0,38.5,47.0,12.0,63.75,89.0,494.0,1005.4825000000001,1799.0,3.0,11.5,16.0,4.0,4.5,5.0,120.0,143.75,190.0,1.22,2.0625,2.55,1.0,1.75,2.0,0.0,2.0,4.0,1.0,7.75,10.0,0.0,0.0,0.0,16.33,25.13375,32.365,2.0,2.5,3.0,78.96,88.67351249999999,107.8682,1.15,1.425,1.8,4.508600084375001
41,7.25271351002929,26.955714195886046,0.5314517877829343,1261.0,1848.0,2435.0,10.27,15.365,20.46,7.57623,8.292915,9.0096,3.1777251293193443,0.7682258651615479,188.5,47.0,49.5,52.0,65.0,77.5,90.0,722.66,978.7950000000001,1234.93,11.0,13.5,16.0,5.0,5.0,5.0,138.0,141.5,145.0,1.93,2.015,2.1,1.0,1.5,2.0,0.0,2.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,16.33,25.546666666649998,34.7633333333,2.0,2.5,3.0,107.8682,117.7341,127.6,1.4,1.5,1.6,2.7468717615625
